Property_ID,room,layout_type,property_type,locality,area,furnish_type,bathroom,city,parking_spaces,floor,pet_friendly,power_backup,washing_machine,air_conditioner,geyser/solar,security_deposit,CCTV/security,lift,neighbourhood,Price
2965,2,BHK,Apartment,Shela,1153,Semi-Furnished,2,Ahmedabad,0,5,1,0,1,1,1,58848,0,0,3400,14944.96026
54070,1,BHK,Independent Floor,Saket,4473,Furnished,1,Delhi,0,5,0,1,0,1,0,364664,1,0,3900,51264.97569
185274,3,RK,Independent Floor,Dhanori,556,Unfurnished,1,Pune,1,17,1,0,0,0,1,1247625,0,1,300,186905.324
67915,1,RK,Apartment,Sheikh Sarai,1111,Unfurnished,1,Delhi,0,3,0,0,0,0,0,46650,0,0,1500,10211.43939
82930,1,BHK,Apartment,Kondapur,671,Unfurnished,1,Hyderabad,1,19,1,0,0,0,1,77636,1,1,2800,13406.54381
61268,3,BHK,Apartment,Uttam Nagar,792,Semi-Furnished,2,Delhi,1,2,1,0,1,1,0,1630476,1,0,1500,238260.4613
99609,4,BHK,Independent House,Bijoygarh,1861,Unfurnished,2,Kolkata,0,4,0,1,0,0,1,16296,1,0,200,5076.896997
170782,1,BHK,Studio Apartment,Wanwadi,792,Unfurnished,1,Pune,1,2,1,0,0,0,1,62538,1,0,2500,10165.54139
152344,1,BHK,Studio Apartment,Sector 5 Ghansoli,666,Unfurnished,1,Mumbai,1,3,1,0,0,0,1,31764,1,0,1100,6410.786907
125878,1,RK,Apartment,Kharghar,788,Furnished,1,Mumbai,1,9,0,1,0,1,0,48710,0,1,2100,10358.00219
50914,1,RK,Apartment,Rohini sector 16,1582,Unfurnished,1,Delhi,0,9,0,1,0,0,0,74854,1,1,3600,13627.52786
146729,3,BHK,Apartment,Dombivli (West),1473,Semi-Furnished,1,Mumbai,0,10,1,1,1,1,1,76352,1,1,1900,16083.76127
122975,4,BHK,Apartment,Chembur,2038,Unfurnished,1,Mumbai,1,13,1,0,0,0,1,585981,1,1,1300,87351.05843
150063,1,BHK,Apartment,Andheri East,800,Semi-Furnished,1,Mumbai,0,11,0,1,1,1,1,34983,1,1,2000,7384.506766
188655,1,BHK,Independent Floor,Loni Kalbhor,675,Unfurnished,4,Pune,0,7,0,0,0,0,0,40096,0,1,1400,8982.565987
13809,3,BHK,Apartment,Gota,1496,Furnished,1,Ahmedabad,1,2,0,0,0,1,1,58712,1,0,600,12928.48747
102170,1,BHK,Apartment,Paschim Barisha,2129,Semi-Furnished,3,Kolkata,0,11,0,0,1,1,0,180252,1,1,3000,28542.69282
67984,1,RK,Apartment,Saket,850,Semi-Furnished,1,Delhi,0,3,1,1,1,1,0,49581,0,0,2400,10374.03958
55850,1,BHK,Independent Floor,Vasant Vihar,1306,Unfurnished,2,Delhi,1,4,0,1,0,0,0,44300,0,0,3900,9059.208389
73770,3,BHK,Independent House,Safdarjung Enclave,2903,Furnished,2,Delhi,1,1,0,1,0,1,1,43230,1,0,1700,11625.93412
142179,1,BHK,Apartment,Lower Parel,1247,Semi-Furnished,2,Mumbai,0,4,1,0,1,1,1,346296,1,0,3700,48546.46855
31147,2,BHK,Apartment,Singasandra,1359,Furnished,2,Bangalore,1,9,0,0,0,1,0,100432,1,1,3400,19975.66779
73760,1,BHK,Apartment,Sarvodaya Enclave,6711,Unfurnished,1,Delhi,0,5,0,0,0,0,1,35004,1,0,1900,7385.557883
26045,1,RK,Independent Floor,BTM Layout,595,Unfurnished,5,Bangalore,0,12,1,1,0,0,0,25458,1,1,1800,6491.263522
150449,2,RK,Apartment,Mira Road East,1158,Furnished,2,Mumbai,0,3,0,0,0,1,0,157041,0,0,500,25361.68603
163502,1,BHK,Apartment,Goregaon East,923,Furnished,2,Mumbai,0,8,1,0,0,1,0,32535,0,1,1200,8166.090133
190585,1,RK,Apartment,Raviwar Peth,655,Furnished,1,Pune,1,6,0,0,0,1,1,147120,1,0,2900,22238.74716
82688,3,BHK,Apartment,Kukatpally,754,Unfurnished,2,Hyderabad,0,0,0,1,0,0,0,49828,0,0,3300,14128.69914
19128,2,BHK,Apartment,HSR Layout,1361,Semi-Furnished,2,Bangalore,1,4,0,0,1,1,0,186256,1,0,0,28583.1363
62770,3,BHK,Independent Floor,Hauz Khas,702,Furnished,2,Delhi,1,0,1,0,0,1,1,151370,1,0,3400,22856.1419
814,4,BHK,Apartment,Prahlad Nagar,653,Unfurnished,2,Ahmedabad,0,19,0,0,0,0,0,55980,1,1,3900,14128.69914
87999,1,BHK,Apartment,Yousufguda,702,Unfurnished,1,Hyderabad,0,4,0,0,0,0,0,74646,1,0,500,13406.54381
63420,1,BHK,Apartment,Uttam Nagar,873,Semi-Furnished,1,Delhi,1,12,1,0,1,1,1,107804,0,1,400,16831.82782
101487,3,BHK,Apartment,Maheshtala,540,Semi-Furnished,2,Kolkata,0,8,1,0,1,1,1,69485,0,1,1500,17312.74189
93986,1,BHK,Apartment,Kaikhali,2541,Unfurnished,1,Kolkata,1,6,1,1,0,0,0,92260,0,0,1000,14169.65134
18863,2,BHK,Apartment,Cooke Town,1168,Semi-Furnished,2,Bangalore,1,7,1,1,1,1,1,103695,1,1,900,19975.66779
184780,3,BHK,Apartment,Market yard,802,Unfurnished,3,Pune,1,17,0,0,0,0,1,26542,1,1,2200,8386.490126
12706,2,BHK,Apartment,Near Nirma University On SG Highway,708,Semi-Furnished,2,Ahmedabad,0,1,1,0,1,1,0,341272,1,0,3200,48088.00007
130487,2,BHK,Independent Floor,Kandivali East,936,Unfurnished,2,Mumbai,0,12,1,0,0,0,0,45184,0,1,2200,12302.23773
171763,2,BHK,Independent Floor,Wagholi,1132,Semi-Furnished,2,Pune,0,17,1,0,1,1,0,656614,0,1,3100,94279.77935
191813,3,BHK,Apartment,Mahalunge,2697,Semi-Furnished,2,Pune,0,14,0,0,1,1,0,115630,1,1,2200,20199.53869
126564,1,BHK,Apartment,Ghatkopar East,1234,Furnished,2,Mumbai,1,2,0,1,0,1,1,188336,0,0,2400,28429.22744
113826,1,BHK,Apartment,Bandra Kurla Complex,438,Unfurnished,1,Mumbai,0,14,1,0,0,0,1,101610,0,1,3600,16761.364
152034,3,BHK,Apartment,Marol andheri east,1171,Semi-Furnished,2,Mumbai,0,7,0,0,1,1,0,309144,1,1,800,44366.53229
38213,1,BHK,Independent House,Kaggadasapura,1269,Furnished,4,Bangalore,0,13,1,1,0,1,1,653672,0,1,2900,93908.53646
102477,3,BHK,Independent Floor,Chotto Chandpur,847,Semi-Furnished,2,Kolkata,1,16,0,1,1,1,0,49973,1,1,1100,14481.58867
176519,1,BHK,Apartment,Hinjewadi,2103,Furnished,2,Pune,0,10,0,1,0,1,0,399384,0,1,0,57815.92506
156271,1,BHK,Apartment,Chembur,2292,Semi-Furnished,2,Mumbai,0,16,1,1,1,1,1,22240,1,1,3100,6068.608237
125177,3,BHK,Independent Floor,Palava,789,Semi-Furnished,2,Mumbai,1,3,1,0,1,1,0,451140,0,0,1800,62572.73266
12859,2,BHK,Independent House,Bodakdev,1382,Semi-Furnished,2,Ahmedabad,1,2,1,1,1,1,1,277996,0,0,100,40771.9873
176255,2,BHK,Independent Floor,Tathawade,323,Unfurnished,2,Pune,0,0,1,0,0,0,0,112170,0,0,900,19974.17018
49151,5,BHK,Apartment,Mahabalipuram,1316,Furnished,2,Chennai,1,19,1,0,0,1,1,215595,1,1,300,31910.69028
176267,2,BHK,Apartment,Wagholi,1185,Semi-Furnished,2,Pune,1,8,1,0,1,1,0,251391,1,1,1100,35334.21763
134569,4,BHK,Studio Apartment,Worli,2448,Unfurnished,3,Mumbai,1,5,0,0,0,0,0,59445,1,0,2000,14603.82559
115778,2,BHK,Independent Floor,Khar West,2325,Semi-Furnished,2,Mumbai,0,11,0,0,1,1,1,29654,1,1,2700,8918.276971
8206,3,BHK,Apartment,Shela,4395,Unfurnished,2,Ahmedabad,1,19,1,1,0,0,1,121100,1,1,700,21475.87655
33223,1,BHK,Apartment,Indira Nagar,421,Unfurnished,2,Bangalore,0,18,0,1,0,0,0,256403,1,1,100,37858.27632
143967,1,BHK,Apartment,Dahisar,694,Semi-Furnished,3,Mumbai,0,7,1,0,1,1,0,22168,0,1,100,6058.2094
105122,2,BHK,Apartment,Khar,856,Furnished,2,Mumbai,0,14,1,0,0,1,0,50756,1,1,1600,14584.10331
8286,1,BHK,Apartment,Ambli,1258,Furnished,2,Ahmedabad,1,7,1,0,0,1,1,229650,1,1,3600,33522.39881
73158,1,BHK,Independent Floor,Golf Links,807,Semi-Furnished,1,Delhi,0,2,1,0,1,1,0,15540,0,0,3200,4307.467573
168036,3,RK,Apartment,Dombivali East,1506,Semi-Furnished,2,Mumbai,0,4,0,0,1,1,0,112240,1,0,2100,20080.22897
76799,2,BHK,Apartment,Malviya Nagar,2616,Semi-Furnished,2,Delhi,0,2,1,0,1,1,0,51760,1,0,700,14944.96026
75920,2,BHK,Apartment,Sunder Nagar,2045,Unfurnished,4,Delhi,0,15,0,1,0,0,0,69582,0,1,3900,18170.40492
33268,1,BHK,Apartment,Kr Puram Seegehalli,936,Semi-Furnished,2,Bangalore,1,14,1,0,1,1,0,95355,1,1,3600,17681.47733
92252,2,BHK,Independent House,Madhapur,889,Furnished,2,Hyderabad,1,5,1,1,0,1,1,484570,0,0,100,70863.15068
34661,2,RK,Apartment,Arakere,1387,Semi-Furnished,2,Bangalore,1,19,0,1,1,1,1,443720,0,1,100,61369.09709
64534,2,BHK,Apartment,Preet Vihar,1091,Semi-Furnished,2,Delhi,1,12,1,1,1,1,0,146628,0,1,1500,22851.78955
174554,3,BHK,Independent Floor,Hinjewadi,1006,Semi-Furnished,3,Pune,1,8,1,0,1,1,0,208170,0,1,1500,31140.3877
88015,1,BHK,Independent Floor,Kompally,2561,Unfurnished,1,Hyderabad,1,17,1,1,0,0,0,250920,0,1,800,35471.26086
83035,2,BHK,Independent House,Hitech City,1252,Semi-Furnished,1,Hyderabad,0,19,1,0,1,1,0,75285,0,1,900,16083.76127
42866,1,BHK,Independent House,Adambakam,604,Unfurnished,1,Chennai,0,18,1,0,0,0,0,219573,1,1,400,31657.97553
168243,1,RK,Independent House,Sion,752,Unfurnished,1,Mumbai,0,2,1,1,0,0,1,56538,0,0,3700,10149.84012
156058,1,BHK,Apartment,Juhu,625,Furnished,1,Mumbai,0,15,1,1,0,1,0,41928,0,1,3400,7417.25683
166398,1,BHK,Apartment,Ghansoli Gaon,804,Furnished,3,Mumbai,1,9,0,0,0,1,1,134670,0,1,700,22356.67411
97119,2,BHK,Independent Floor,New Town,1202,Semi-Furnished,2,Kolkata,1,5,0,1,1,1,1,189273,1,0,2300,28507.14078
130629,2,BHK,Apartment,Lower Parel,812,Furnished,4,Mumbai,1,4,0,0,0,1,0,58395,0,0,3200,14458.73521
172392,1,RK,Apartment,Hinjewadi,652,Semi-Furnished,1,Pune,0,19,1,1,1,1,0,133875,1,1,1600,22127.66828
161519,1,BHK,Villa,Bhandup East,721,Unfurnished,1,Mumbai,0,4,1,1,0,0,0,10348,0,0,3000,3669.55363
63407,1,BHK,Independent Floor,Pitampura,1171,Semi-Furnished,2,Delhi,1,16,0,0,1,1,1,1271256,0,1,1700,204912.0213
146639,2,BHK,Independent House,Kandivali East,2986,Semi-Furnished,2,Mumbai,1,10,1,0,1,1,0,353088,1,1,3400,49477.50893
23644,1,BHK,Apartment,Electronics City,916,Semi-Furnished,2,Bangalore,0,9,0,1,1,1,1,239953,0,1,1800,33668.31769
59351,2,BHK,Apartment,Greater Kailash,1686,Furnished,2,Delhi,0,4,1,1,0,1,0,148050,0,0,2200,23789.43247
144217,2,BHK,Villa,Parel,897,Semi-Furnished,5,Mumbai,1,15,1,0,1,1,0,1594990,1,1,3800,236307.8294
103818,3,BHK,Apartment,Kanjurmarg,1487,Semi-Furnished,2,Mumbai,1,17,0,0,1,1,0,176643,1,1,500,26618.12178
140908,2,BHK,Apartment,Lower Parel,1424,Unfurnished,4,Mumbai,0,9,0,1,0,0,1,47404,1,1,2200,14603.82559
146699,2,BHK,Apartment,Bhayandar East,1145,Semi-Furnished,2,Mumbai,0,5,0,0,1,1,0,99680,0,0,3300,19941.32868
157598,1,BHK,Independent House,Kharghar,1172,Furnished,1,Mumbai,1,12,1,0,0,1,1,236920,1,1,1500,33563.60621
115474,1,BHK,Apartment,Santacruz West,664,Unfurnished,1,Mumbai,0,10,1,0,0,0,0,38493,1,1,3900,7336.868911
145533,4,RK,Apartment,Seawoods,2288,Semi-Furnished,2,Mumbai,0,8,0,0,1,1,1,515200,1,1,2800,72818.64696
136763,1,BHK,Independent Floor,Virar,941,Unfurnished,1,Mumbai,1,19,1,0,0,0,1,106948,1,1,1300,16831.82782
118206,2,BHK,Apartment,Ghatkopar West,1371,Unfurnished,2,Mumbai,1,15,1,0,0,0,0,302226,0,1,2600,42886.40774
99193,1,BHK,Apartment,Picnic Garden,668,Semi-Furnished,3,Kolkata,1,14,1,0,1,1,1,45900,1,1,300,10861.28272
161741,2,BHK,Independent Floor,Kandivali East,806,Unfurnished,1,Mumbai,1,12,1,1,0,0,0,360520,0,1,1700,50353.20318
46037,2,BHK,Apartment,Perambur,1830,Semi-Furnished,2,Chennai,1,16,0,1,1,1,1,231440,0,1,1200,33611.41576
61137,2,BHK,Apartment,Sarita Vihar,1100,Semi-Furnished,2,Delhi,1,18,0,1,1,1,1,64512,1,1,200,14944.96026
64324,2,BHK,Apartment,Saket,1071,Unfurnished,2,Delhi,0,13,0,1,0,0,0,134337,1,1,500,22661.88045
31217,1,BHK,Apartment,JP Nagar Phase 9,416,Unfurnished,3,Bangalore,0,8,0,0,0,0,0,1629890,0,1,400,240319.25
152551,1,BHK,Villa,Santacruz West,494,Semi-Furnished,1,Mumbai,1,5,0,0,1,1,0,86688,0,0,1400,13484.48296
158798,3,BHK,Apartment,Goregaon East,1373,Unfurnished,2,Mumbai,1,19,0,0,0,0,0,123382,0,1,2200,21573.10504
181813,1,BHK,Independent Floor,Deccan Gymkhana,533,Unfurnished,3,Pune,1,10,0,1,0,0,1,38670,0,1,1000,8982.565987
81985,2,BHK,Apartment,Razapur Khurd,1307,Semi-Furnished,2,Delhi,1,9,0,1,1,1,0,245370,0,1,1700,33938.37441
52013,3,RK,Independent Floor,Chattarpur,685,Semi-Furnished,2,Delhi,0,8,0,0,1,1,0,543134,1,1,3700,77923.16304
169663,1,RK,Apartment,Thane West,6793,Unfurnished,3,Mumbai,1,12,1,0,0,0,1,334992,0,1,3800,47410.42945
149336,1,BHK,Apartment,Goregaon East,6471,Semi-Furnished,1,Mumbai,0,0,0,1,1,1,0,188120,1,0,1700,28722.49178
17227,3,BHK,Apartment,Prahlad Nagar,781,Semi-Furnished,3,Ahmedabad,1,15,1,1,1,1,1,1311592,0,1,500,187499.6779
1738,3,BHK,Apartment,Bodakdev,991,Semi-Furnished,2,Ahmedabad,1,2,1,0,1,1,1,59280,0,0,2100,14899.30325
93627,2,BHK,Apartment,New Alipore,400,Semi-Furnished,2,Kolkata,1,18,0,1,1,1,1,89895,1,1,2500,17527.6136
5093,2,BHK,Apartment,Bopal,3063,Furnished,2,Ahmedabad,1,1,0,1,0,1,0,32040,0,0,2100,9607.34049
94808,2,BHK,Apartment,Kasba,730,Semi-Furnished,1,Kolkata,0,2,0,1,1,1,0,1623888,0,0,3100,238062.1626
65902,4,RK,Independent Floor,Sarvpriya Vihar,607,Unfurnished,1,Delhi,0,6,1,1,0,0,1,26670,1,0,1500,7356.925962
252,2,BHK,Apartment,Satellite,1280,Semi-Furnished,2,Ahmedabad,0,2,1,0,1,1,0,254442,0,0,2800,36776.63064
52469,2,BHK,Apartment,Punjabi Bagh,3297,Furnished,2,Delhi,0,17,0,0,0,1,1,209790,1,1,3700,31634.35835
33435,2,BHK,Apartment,Geddalahalli,646,Semi-Furnished,2,Bangalore,0,5,1,1,1,1,0,308976,1,0,3900,44087.579
24369,2,BHK,Apartment,Whitefield Hope Farm Junction,1360,Semi-Furnished,2,Bangalore,1,14,0,0,1,1,1,448532,0,1,1300,62332.19682
133946,3,BHK,Apartment,Borivali West,7651,Unfurnished,1,Mumbai,1,15,0,1,0,0,1,92667,0,1,1600,17995.30182
132596,3,BHK,Apartment,Agripada,678,Semi-Furnished,2,Mumbai,0,15,1,0,1,1,1,92105,0,1,500,17826.98815
175106,2,BHK,Apartment,Hinjewadi,1443,Semi-Furnished,2,Pune,1,13,1,0,1,1,0,53454,0,1,3000,14944.96026
46173,3,RK,Apartment,Thirumullaivoyal,1569,Semi-Furnished,2,Chennai,1,19,0,0,1,1,0,371133,1,1,400,50816.144
2124,3,BHK,Apartment,Ambli,1755,Semi-Furnished,2,Ahmedabad,0,10,1,1,1,1,0,123112,0,1,600,21610.25408
190301,3,BHK,Apartment,Wanwadi,932,Furnished,1,Pune,0,2,1,1,0,1,0,87656,1,0,1000,15588.14247
53461,2,RK,Apartment,Sheikh Sarai,1072,Furnished,1,Delhi,1,3,0,0,0,1,1,146744,1,0,1500,22509.03783
68396,3,BHK,Apartment,Sector 9 Dwarka,908,Semi-Furnished,2,Delhi,0,13,1,0,1,1,0,58353,0,1,3700,14852.25311
1063,3,BHK,Apartment,Sola,605,Semi-Furnished,2,Ahmedabad,1,9,0,1,1,1,0,102312,0,1,900,19870.16126
11453,3,RK,Apartment,Gota,6049,Unfurnished,3,Ahmedabad,0,6,0,0,0,0,0,404537,0,0,3100,58265.7427
60571,1,BHK,Independent House,Sheikh Sarai,623,Furnished,2,Delhi,1,19,0,0,0,1,1,270378,1,1,600,38941.81825
46026,2,BHK,Apartment,Mappedu Junction,856,Semi-Furnished,3,Chennai,1,14,0,1,1,1,1,89880,0,1,1200,17764.28506
163367,1,BHK,Independent House,Kharghar,530,Unfurnished,1,Mumbai,0,4,0,0,0,0,1,17352,1,0,2500,4297.041156
139042,4,BHK,Apartment,Chembur,713,Unfurnished,1,Mumbai,1,3,0,0,0,0,0,193959,1,0,1000,29779.32288
127302,2,BHK,Apartment,Powai,1450,Furnished,2,Mumbai,0,19,0,1,0,1,0,72896,1,1,3600,18309.22828
82808,3,BHK,Apartment,Nallagandla Gachibowli,9830,Semi-Furnished,4,Hyderabad,1,16,1,0,1,1,1,181610,0,1,400,28877.6054
60779,3,BHK,Independent Floor,Chattarpur,1348,Semi-Furnished,3,Delhi,1,2,1,1,1,1,0,112412,1,0,1800,20080.22897
97517,1,BHK,Apartment,New Town,830,Unfurnished,1,Kolkata,1,15,1,1,0,0,1,120267,1,1,2000,19063.47051
184364,2,BHK,Apartment,Baner Hill Trail,1261,Furnished,1,Pune,0,0,0,0,0,1,1,59514,1,0,500,12928.48747
174840,1,BHK,Independent House,Thergaon,656,Unfurnished,2,Pune,0,4,1,0,0,0,0,192280,1,0,900,28598.2421
156955,3,BHK,Independent Floor,Kanjurmarg,444,Unfurnished,2,Mumbai,0,2,0,1,0,0,1,123858,1,0,400,21437.42638
99971,2,RK,Apartment,Haltu,1338,Furnished,2,Kolkata,1,5,1,0,0,1,1,287050,1,0,2900,41803.1798
107546,3,BHK,Apartment,Thane West,762,Unfurnished,1,Mumbai,1,18,1,1,0,0,0,328000,1,1,4000,45057.36333
80355,3,BHK,Apartment,Dwarka sec 6,3900,Semi-Furnished,2,Delhi,1,19,0,0,1,1,0,77253,0,1,2600,18309.22828
74427,1,BHK,Apartment,Panchsheel Park,1161,Furnished,2,Delhi,1,10,0,0,0,1,0,120025,0,1,2000,19596.70337
48098,1,RK,Independent House,Velachery,1111,Semi-Furnished,2,Chennai,0,12,0,1,1,1,1,437121,1,1,1500,61837.32261
65336,3,BHK,Apartment,Saket,1788,Semi-Furnished,3,Delhi,1,17,1,0,1,1,0,69972,0,1,800,18206.1807
179357,1,BHK,Apartment,Undri,467,Unfurnished,1,Pune,1,4,1,0,0,0,0,72375,0,0,3300,13406.54381
109723,1,BHK,Apartment,Kurla West,749,Unfurnished,1,Mumbai,1,2,1,0,0,0,0,22644,1,0,1400,4919.454408
112125,3,BHK,Apartment,Dombivali,821,Unfurnished,4,Mumbai,1,18,0,1,0,0,1,37586,1,1,1700,10218.99228
180490,1,BHK,Apartment,Balewadi,618,Semi-Furnished,2,Pune,0,11,1,0,1,1,1,53850,0,1,2500,12264.24375
25052,2,RK,Apartment,Kumbalgodu,1331,Furnished,2,Bangalore,0,3,1,0,0,1,1,18846,1,0,2200,5640.547233
183732,1,BHK,Apartment,Pune Solapur Road,668,Semi-Furnished,3,Pune,1,13,1,0,1,1,1,143055,0,1,2000,22511.83001
23750,2,BHK,Apartment,HSR Layout,1278,Semi-Furnished,3,Bangalore,1,15,0,0,1,1,0,39712,0,1,900,12019.42658
75336,2,BHK,Apartment,Anand Niketan,628,Semi-Furnished,2,Delhi,0,7,0,0,1,1,0,4392330,1,1,1000,526696.2015
75756,1,RK,Apartment,New Friends Colony,617,Semi-Furnished,2,Delhi,1,2,0,0,1,1,0,51354,0,0,900,12264.24375
127154,3,BHK,Apartment,Dahisar,787,Semi-Furnished,3,Mumbai,1,11,1,0,1,1,1,61674,0,1,2000,14458.73521
86133,2,BHK,Apartment,Madhura Nagar,1172,Semi-Furnished,5,Hyderabad,1,17,1,1,1,1,0,159864,0,1,3900,25472.78956
88575,1,BHK,Independent Floor,Bapu Nagar,696,Unfurnished,3,Hyderabad,0,16,0,0,0,0,0,95620,0,1,2200,17735.654
154770,2,RK,Apartment,Ulwe,1386,Semi-Furnished,2,Mumbai,0,11,0,1,1,1,0,93432,1,1,1200,19813.65955
84969,1,RK,Villa,Kondapur,1652,Furnished,5,Hyderabad,1,17,1,0,0,1,1,114246,0,1,3700,18530.05531
191213,1,RK,Apartment,Ambegaon Budruk,561,Semi-Furnished,1,Pune,0,11,0,1,1,1,0,32508,0,1,2800,6656.093898
166541,3,BHK,Villa,Goregaon West,739,Unfurnished,1,Mumbai,0,11,1,0,0,0,1,169400,0,1,3600,25751.6616
190451,2,BHK,Apartment,Mundhwa,1359,Semi-Furnished,2,Pune,1,2,0,0,1,1,0,167972,1,0,1200,25772.62036
152872,2,BHK,Independent Floor,Kharghar,973,Semi-Furnished,2,Mumbai,1,2,1,0,1,1,0,298647,1,0,3800,42776.4077
85091,2,RK,Independent Floor,Madhapur,494,Semi-Furnished,2,Hyderabad,0,17,1,1,1,1,0,70555,1,1,4000,17384.79578
170143,3,BHK,Apartment,Wagholi,565,Semi-Furnished,2,Pune,1,17,1,0,1,1,0,80619,0,1,900,17416.53483
184282,2,BHK,Apartment,Wakad,1219,Unfurnished,3,Pune,0,2,0,1,0,0,1,18549,0,0,2300,5550.826183
25925,3,BHK,Apartment,HSR Layout,1716,Semi-Furnished,2,Bangalore,0,10,1,1,1,1,0,179925,1,1,2700,28261.84465
176137,3,BHK,Studio Apartment,Kharadi,802,Furnished,1,Pune,1,15,0,1,0,1,0,27123,1,1,3600,7543.187668
49990,2,BHK,Apartment,Palam,1652,Semi-Furnished,3,Delhi,1,11,0,0,1,1,1,154672,1,1,1900,23873.78877
118069,1,BHK,Apartment,Wadala East,1713,Unfurnished,2,Mumbai,1,6,1,0,0,0,1,115206,1,0,1200,18530.05531
104769,1,BHK,Independent Floor,Powai,1083,Unfurnished,1,Mumbai,0,9,0,1,0,0,0,203013,1,1,900,30849.72886
69523,1,BHK,Apartment,Jasola,794,Unfurnished,1,Delhi,0,3,1,0,0,0,1,23406,1,0,3700,4988.446351
88942,2,BHK,Apartment,Madhapur,568,Semi-Furnished,2,Hyderabad,1,18,1,1,1,1,1,153636,0,1,3600,22894.92627
34677,1,BHK,Apartment,Harlur,1058,Furnished,3,Bangalore,0,2,0,0,0,1,1,152490,0,0,3400,22846.68837
8781,3,BHK,Independent House,Vastrapur,1851,Furnished,4,Ahmedabad,0,14,0,0,0,1,0,156512,0,1,1500,25575.07529
73205,1,BHK,Apartment,Saket,1285,Semi-Furnished,2,Delhi,1,13,0,1,1,1,0,122712,1,1,700,19863.79186
84862,2,BHK,Apartment,Kondapur,6772,Semi-Furnished,2,Hyderabad,0,19,1,0,1,1,0,14312,0,1,800,5030.947134
172560,1,BHK,Independent House,Sangamvadi,1038,Unfurnished,2,Pune,1,14,1,0,0,0,1,565155,1,1,200,85360.74685
184308,1,BHK,Independent House,Moshi,1181,Unfurnished,1,Pune,1,13,1,1,0,0,0,33642,1,1,1200,7002.07479
104951,3,BHK,Apartment,Powai,7844,Furnished,3,Mumbai,0,8,0,0,0,1,0,43408,0,1,2000,11625.93412
96416,1,BHK,Independent Floor,Lake Gardens,1174,Furnished,1,Kolkata,0,17,0,0,0,1,0,46500,1,1,2000,10420.8648
69304,2,BHK,Apartment,Jasola,2418,Unfurnished,3,Delhi,0,17,0,0,0,0,1,165120,0,1,2500,25495.1626
63115,1,BHK,Apartment,Kalkaji,2887,Unfurnished,4,Delhi,0,0,0,0,0,0,1,74922,1,0,500,15360.66339
22211,1,BHK,Apartment,HSR Layout,2379,Furnished,2,Bangalore,1,2,1,1,0,1,0,303408,1,0,1800,43177.82196
69608,4,BHK,Apartment,Panchsheel Enclave,1255,Semi-Furnished,2,Delhi,0,3,0,0,1,1,1,20886,0,0,1600,6490.75139
127534,2,BHK,Apartment,Panvel,1404,Semi-Furnished,3,Mumbai,0,3,0,0,1,1,1,286175,0,0,3900,41765.84407
149711,1,BHK,Apartment,Mulund East,601,Furnished,4,Mumbai,1,14,1,0,0,1,1,157338,1,1,1000,25226.71355
188056,3,BHK,Apartment,Kharadi,687,Furnished,2,Pune,1,1,1,0,0,1,0,142569,0,0,800,22642.31241
71523,1,RK,Apartment,Greater Kailash,681,Furnished,1,Delhi,1,18,0,1,0,1,1,50589,0,1,2700,10358.00219
92492,1,BHK,Apartment,Kondapur,821,Unfurnished,1,Hyderabad,0,12,1,0,0,0,0,27970,1,1,1100,5979.678291
136985,2,BHK,Independent Floor,Bandra West,1205,Semi-Furnished,3,Mumbai,1,18,0,0,1,1,0,239178,0,1,3100,33768.69837
118209,1,BHK,Studio Apartment,Ghatkopar West,522,Unfurnished,1,Mumbai,0,6,1,0,0,0,1,31731,1,0,1900,6410.786907
93350,3,BHK,Independent Floor,Tagore Park,1159,Furnished,4,Kolkata,1,6,0,0,0,1,1,196707,1,0,3600,29644.75716
90392,1,RK,Apartment,Miyapur,4736,Furnished,1,Hyderabad,1,3,1,1,0,1,0,399618,1,0,2900,58875.75483
22138,3,RK,Apartment,Marathahalli,6609,Furnished,2,Bangalore,0,3,0,1,0,1,0,148944,1,0,1400,23806.8178
7323,2,BHK,Apartment,Memnagar,1285,Semi-Furnished,2,Ahmedabad,0,2,0,0,1,1,0,9774,1,0,3200,3808.721879
35534,2,BHK,Apartment,Ramamurthy Nagar,1252,Semi-Furnished,2,Bangalore,1,8,0,1,1,1,1,563049,1,1,1100,83817.38358
45880,1,BHK,Independent Floor,Neelankarai,2006,Semi-Furnished,2,Chennai,1,18,1,0,1,1,0,104284,1,1,2800,17837.34575
52915,3,BHK,Apartment,Sector 4 Dwarka,1387,Furnished,2,Delhi,0,9,1,1,0,1,1,575562,0,1,2600,85768.73706
123707,1,BHK,Independent Floor,Bandra Kurla Complex,846,Unfurnished,1,Mumbai,1,16,1,0,0,0,1,10200,0,1,1000,3652.828377
168520,1,RK,Studio Apartment,Vasai,713,Unfurnished,1,Mumbai,0,3,0,0,0,0,0,41895,1,0,3200,7336.868911
187146,1,BHK,Apartment,Talegaon Dabhade,1014,Semi-Furnished,2,Pune,1,10,0,0,1,1,0,152820,0,1,100,22872.97947
70426,1,BHK,Apartment,Greater kailash 1,1726,Semi-Furnished,2,Delhi,0,5,1,0,1,1,0,139110,1,0,3000,23453.60218
164343,3,BHK,Independent Floor,Kanjurmarg East Nehru Nagar,1224,Semi-Furnished,3,Mumbai,1,9,1,1,1,1,0,175272,0,1,1800,26174.34116
